left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,48,0,0,0,0,15,45,55,14,54,43,37,35,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,36,47,21,61,53,44,42,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,61,37,65,48,38,33,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,8,0,30,35,12,49,39,34,32,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,27,0,0,0,22,0,0,15,0,48,49,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,51,26,56,43,35,34,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,none
0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,none
0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,none
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,none
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,44,23,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,21,38,0,0,0,forward
0,0,0,0,0,0,19,31,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,31,39,0,0,0,forward
0,0,0,0,0,0,7,27,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,30,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,18,32,0,0,0,forward
0,0,0,0,0,0,5,0,0,57,75,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,forward
0,0,0,0,0,0,0,0,0,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,0,0,0,0,0,0,0,0,0,13,112,63,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,forward
0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,0,5,0,0,0,0,0,0,0,9,67,38,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,forward
0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,48,70,0,0,0,0,0,0,0,0,0,0,154,85,0,0,0,0,0,0,0,0,0,0,23,54,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,18,53,4,0,0,0,0,0,0,0,0,0,69,84,0,0,0,forward
0,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,66,81,0,0,0,0,0,0,0,0,0,0,150,81,0,0,0,0,0,0,0,0,0,0,12,48,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,53,56,0,0,0,forward
0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,27,44,0,0,0,0,0,0,0,0,0,0,54,76,0,0,0,0,0,0,0,0,0,0,95,69,0,0,0,0,0,0,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,31,63,5,0,0,0,0,0,0,0,0,0,78,80,0,0,0,forward
0,0,0,0,0,0,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,39,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,forward
0,0,0,0,0,0,0,0,0,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,0,20,0,0,0,0,0,0,0,0,53,49,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,forward
0,0,0,0,0,0,0,0,7,15,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,26,53,0,0,0,0,0,0,0,0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,28,64,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,13,58,0,0,0,0,0,0,0,0,0,0,87,96,0,0,0,forward
0,0,0,0,0,0,0,10,16,10,0,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,43,67,0,0,0,0,0,0,0,0,0,0,105,78,0,0,0,0,0,0,0,0,0,0,30,68,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,13,55,8,0,0,0,0,0,0,0,0,0,77,90,0,0,0,forward
0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,16,34,0,0,0,0,0,0,0,0,0,0,53,74,0,0,0,0,0,0,0,0,0,0,124,79,0,0,0,0,0,0,0,0,0,0,31,68,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0,0,0,0,0,15,57,7,0,0,0,0,0,0,0,0,0,71,88,0,0,0,forward
34,38,40,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,56,42,0,0,0,0,0,0,0,0,0,4,37,51,0,0,0,0,5,0,0,0,0,0,29,28,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,backward
11,52,42,0,0,0,0,0,0,46,28,0,17,0,36,4,0,0,0,0,0,0,0,0,77,4,29,0,0,0,0,0,0,0,15,0,58,75,51,0,0,0,0,0,0,0,0,0,29,31,45,20,0,0,0,0,0,0,0,0,0,0,34,40,0,0,0,0,0,0,0,0,0,0,38,30,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,backward
0,48,44,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,84,7,30,0,0,0,0,0,0,0,0,0,53,83,53,0,0,0,0,0,0,0,0,0,25,35,51,33,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,0,3,0,0,0,0,0,38,31,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,27,18,0,0,0,backward
0,21,17,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,97,6,26,0,0,0,0,0,0,0,0,0,65,78,53,0,0,0,0,0,0,0,0,0,34,38,57,29,0,0,0,0,0,0,0,0,0,3,38,46,0,0,0,0,5,0,0,0,0,0,37,30,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,backward
0,22,13,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,97,3,20,0,0,0,0,0,0,0,0,0,31,52,33,0,0,0,0,3,0,0,0,0,30,47,56,24,0,0,0,0,4,0,0,0,0,4,44,47,0,0,0,0,12,0,0,0,0,0,44,40,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,backward
27,52,52,0,0,0,0,0,0,0,0,0,9,0,30,0,0,0,0,0,0,0,0,0,66,0,25,0,0,0,0,0,0,0,0,0,13,53,31,0,0,0,0,0,0,0,0,0,20,45,50,3,0,0,0,0,0,0,0,0,0,10,32,33,0,0,0,0,0,0,0,0,0,4,47,31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,backward
36,64,58,0,0,0,0,0,0,0,0,0,14,0,31,0,0,0,0,0,0,0,0,0,56,0,22,0,0,0,0,0,0,0,0,0,4,44,25,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,34,29,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,19,38,0,0,0,backward
0,29,12,0,0,0,0,0,0,0,0,0,22,0,30,0,0,0,0,0,0,0,0,0,94,0,21,0,0,0,0,0,0,0,0,0,75,68,40,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,5,31,12,0,0,0,0,0,0,0,0,0,10,45,37,0,0,0,0,31,0,0,0,0,0,0,25,0,0,0,24,38,0,0,0,backward
0,4,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,98,7,17,0,0,0,0,0,0,0,0,0,80,78,42,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0,0,0,0,0,0,0,0,7,42,32,0,0,0,0,0,0,0,0,0,17,62,50,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,backward
0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,96,6,17,0,0,0,0,0,0,0,0,0,68,64,43,0,0,0,0,0,0,0,0,0,12,35,35,0,0,0,0,0,0,0,0,0,0,13,46,42,0,0,0,0,0,0,0,0,0,20,62,55,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,4,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,105,7,15,0,0,0,0,0,0,0,0,0,67,59,37,0,0,0,0,0,0,0,0,0,34,38,36,3,0,0,0,0,0,0,0,0,0,12,40,42,0,0,0,0,0,0,0,0,0,6,53,47,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
66,71,45,0,0,0,0,0,0,0,0,0,35,0,31,3,0,0,0,0,0,0,4,0,38,0,29,0,0,0,0,0,0,0,0,0,0,37,25,0,0,0,0,0,0,0,0,0,47,50,39,0,0,0,0,0,0,0,0,0,0,12,36,25,0,0,0,0,0,0,0,0,0,3,60,46,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
8,43,33,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,90,6,23,0,0,0,0,0,0,0,0,0,4,34,25,0,0,0,0,0,0,0,0,0,4,41,49,11,0,0,0,0,0,0,0,0,0,18,40,40,0,0,0,0,0,0,0,0,0,5,62,47,0,0,0,0,21,0,0,0,0,0,0,8,0,0,0,19,18,0,0,0,backward
6,35,19,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,85,0,20,0,0,0,0,0,0,0,0,0,6,23,21,0,0,0,0,0,0,0,0,0,15,48,46,3,0,0,0,0,0,0,0,0,0,15,46,44,0,0,0,0,6,0,0,0,0,0,59,52,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,backward
46,59,34,0,0,0,0,0,0,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,76,0,24,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,22,44,43,7,0,0,0,0,0,0,0,0,0,12,41,42,0,0,0,0,6,0,0,0,0,0,52,49,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,backward
45,67,48,0,0,0,0,0,0,0,0,0,33,0,32,3,0,0,0,0,0,0,0,0,73,0,34,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0,0,28,52,45,22,0,0,0,0,0,0,0,0,0,22,40,44,0,0,0,0,4,0,0,0,0,0,48,44,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,backward
0,38,34,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,76,0,24,0,0,0,0,0,0,0,0,0,9,37,31,0,0,0,0,0,0,0,0,0,12,29,38,13,0,0,0,0,0,0,0,0,0,15,32,39,0,0,0,0,0,0,0,0,0,0,48,45,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,backward
0,28,33,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,86,0,18,0,0,0,0,0,0,0,0,0,30,49,37,0,0,0,0,0,0,0,0,0,18,38,47,16,0,0,0,0,0,0,0,0,0,20,37,42,0,0,0,0,0,0,0,0,0,0,54,43,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,backward
7,42,40,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,76,3,19,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,20,50,50,8,0,0,0,0,0,0,0,0,0,22,46,47,0,0,0,0,5,0,0,0,0,4,58,55,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,backward
69,82,60,16,0,0,0,0,0,0,0,0,36,0,26,10,0,0,0,0,0,0,0,0,45,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,45,39,0,0,0,0,0,0,0,0,0,0,14,41,21,0,0,0,0,0,0,0,0,0,11,53,50,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,backward
64,82,64,0,0,0,0,0,0,0,0,0,19,0,25,4,0,0,0,0,0,0,0,0,52,0,24,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,6,36,35,0,0,0,0,0,0,0,0,0,0,16,36,32,0,0,0,0,0,0,0,0,0,3,47,43,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,8,3,0,0,0,backward
9,47,37,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,61,0,20,0,0,0,0,0,0,0,0,0,0,44,27,0,0,0,0,0,0,0,0,0,5,37,44,8,0,0,0,0,0,0,0,0,0,20,35,32,0,0,0,0,0,0,0,0,0,6,43,41,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,backward
4,40,35,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,73,0,21,0,0,0,0,0,0,0,0,0,8,45,29,0,0,0,0,0,0,0,0,0,6,20,27,0,0,0,0,0,0,0,0,0,0,16,31,33,0,0,0,0,0,0,0,0,0,0,44,39,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,backward
4,13,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,70,0,18,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,12,48,43,3,0,0,0,0,0,0,0,0,0,21,47,47,0,0,0,0,0,0,0,0,0,7,57,54,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
21,42,35,0,0,0,0,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,77,0,19,0,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,0,32,57,50,14,0,0,0,0,0,0,0,0,0,22,47,47,0,0,0,0,0,0,0,0,0,5,56,45,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,31,0,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,30,0,0,0,strafe_left
45,0,0,0,20,42,62,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,strafe_left
40,0,0,0,26,43,58,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,strafe_left
44,0,0,0,15,44,63,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,strafe_left
35,0,0,0,0,37,65,69,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,strafe_left
33,0,0,0,0,33,63,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,3,33,0,0,0,strafe_left
11,0,0,0,0,26,64,85,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,11,50,0,0,0,strafe_left
58,5,13,0,0,0,9,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,23,0,0,0,strafe_left
49,6,11,0,0,0,15,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,15,0,0,0,0,0,0,16,0,0,0,0,32,0,0,0,strafe_left
40,0,8,0,0,0,12,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,10,42,0,0,0,strafe_left
41,0,6,0,0,0,17,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,9,0,0,0,0,0,0,25,0,0,0,0,27,0,0,0,strafe_left
40,0,11,0,0,0,15,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,19,23,0,0,0,0,11,0,0,0,0,0,0,25,0,0,0,7,40,0,0,0,strafe_left
22,0,0,0,0,0,17,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,13,0,0,0,0,0,0,21,0,0,0,4,36,0,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,0,0,0,0,0,0,24,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,strafe_right
