left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction,speed
0,0,0,72,0,0,0,0,0,0,0,0,0,0,118,107,0,0,0,0,0,0,0,0,0,0,127,96,0,0,0,0,0,0,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,0,112,39,0,0,0,0,0,0,0,0,0,0,108,45,0,0,0,0,0,0,0,0,0,0,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,0.5
0,0,0,77,0,0,0,0,0,0,0,0,0,0,145,121,0,0,0,0,0,0,0,0,0,0,136,99,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,119,39,0,0,0,0,0,0,0,0,0,0,108,42,0,0,0,0,0,0,0,0,0,0,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,0.5
0,0,39,44,0,0,0,0,0,0,0,0,0,0,391,173,0,0,0,0,0,0,0,0,0,0,287,122,0,0,0,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0,0,0,0,27,122,0,0,0,0,0,0,0,0,0,0,57,109,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,24,5,0,0,0,0,0,0,0,0,0,0,387,132,0,0,0,0,0,0,0,0,0,0,295,95,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,65,144,0,0,0,0,0,0,0,0,0,0,108,128,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,49,0,0,0,0,0,0,0,0,0,0,0,312,75,0,0,0,0,0,0,0,0,0,0,209,45,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,173,185,0,0,0,0,0,0,0,0,0,0,228,169,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,26,0,0,0,0,0,0,0,0,0,0,0,373,80,0,0,0,0,0,0,0,0,0,0,280,61,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,158,124,0,0,0,0,0,0,0,0,0,0,278,169,0,0,0,0,0,0,0,0,0,0,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,299,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,220,55,0,0,0,0,0,0,0,0,0,0,456,140,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,305,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,219,41,0,0,0,0,0,0,0,0,0,0,470,120,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1.0
0,0,3,0,0,0,0,0,0,0,0,0,0,42,289,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,221,34,0,0,0,0,0,0,0,0,0,0,483,113,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1.0
0,0,24,68,0,0,0,0,0,0,0,0,0,0,231,162,0,0,0,0,0,0,0,0,0,0,226,135,0,0,0,0,0,0,0,0,0,0,97,64,0,0,0,0,0,0,0,0,0,0,137,21,0,0,0,0,0,0,0,0,0,173,187,88,0,0,0,0,0,0,0,0,0,14,175,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,23,48,0,0,0,0,0,0,0,0,0,0,228,144,0,0,0,0,0,0,0,0,0,0,230,127,0,0,0,0,0,0,0,0,0,0,98,57,0,0,0,0,0,0,0,0,0,0,134,8,0,0,0,0,0,0,0,0,0,179,185,78,0,0,0,0,0,0,0,0,0,20,167,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,12,3,0,0,0,0,0,0,0,0,0,0,233,123,0,0,0,0,0,0,0,0,0,0,253,116,0,0,0,0,0,0,0,0,0,0,99,38,0,0,0,0,0,0,0,0,0,9,141,4,0,0,0,0,0,0,0,0,0,206,186,59,0,0,0,0,0,0,0,0,0,27,160,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,6,0,0,0,0,0,0,0,0,0,0,0,253,122,0,0,0,0,0,0,0,0,0,0,262,104,0,0,0,0,0,0,0,0,0,0,101,31,0,0,0,0,0,0,0,0,0,24,159,0,0,0,0,0,0,0,0,0,0,234,198,35,0,0,0,0,0,0,0,0,0,41,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,98,0,0,0,0,0,0,0,0,0,0,290,92,0,0,0,0,0,0,0,0,0,0,103,16,0,0,0,0,0,0,0,0,0,30,154,0,0,0,0,0,0,0,0,0,0,251,193,23,0,0,0,0,0,0,0,0,0,53,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,77,0,0,0,0,0,0,0,0,0,0,262,73,0,0,0,0,0,0,0,0,0,0,102,5,0,0,0,0,0,0,0,0,0,48,152,0,0,0,0,0,0,0,0,0,0,303,201,0,0,0,0,0,0,0,0,0,0,65,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,63,0,0,0,0,0,0,0,0,0,0,276,61,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,61,135,0,0,0,0,0,0,0,0,0,0,359,198,0,0,0,0,0,0,0,0,0,0,80,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,12,0,0,0,0,0,0,0,0,0,0,0,235,44,0,0,0,0,0,0,0,0,0,0,225,38,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,69,99,0,0,0,0,0,0,0,0,0,0,389,176,0,0,0,0,0,0,0,0,0,0,81,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,0,75,0,0,0,0,0,0,0,0,0,0,4,243,36,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,130,0,0,0,0,0,0,0,0,0,0,183,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,60,211,88,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,49,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,79,213,97,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,56,0,0,0,0,0,0,0,0,0,0,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
0,58,225,98,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,88,0,0,0,0,0,0,0,0,0,0,33,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward,1.0
