left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction,speed
0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,77,93,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,73,55,0,0,0,0,0,0,0,0,0,0,7,88,0,38,0,0,0,0,0,0,0,0,0,34,0,0,forward,0.75
0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,18,62,47,0,0,0,0,0,0,0,0,0,0,105,72,0,0,0,0,0,0,0,0,0,0,71,21,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,91,0,33,0,0,0,0,0,0,0,0,0,18,0,0,forward,0.75
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,94,88,0,0,0,0,0,0,0,0,0,0,80,56,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,61,66,0,0,0,0,0,0,0,0,0,0,0,91,0,54,0,0,0,0,0,0,0,0,0,42,0,0,forward,0.75
0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,50,52,0,0,0,0,0,0,0,0,0,0,91,88,0,0,0,0,0,0,0,0,0,0,76,58,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,62,68,0,0,0,0,0,0,0,0,0,0,0,92,0,53,0,0,0,0,0,0,0,0,0,42,0,0,forward,0.75
0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,96,89,0,0,0,0,0,0,0,0,0,0,69,50,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,64,70,0,0,0,0,0,0,0,0,0,0,0,96,0,49,0,0,0,0,0,0,0,0,0,41,0,0,forward,0.75
0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,56,76,0,3,0,0,0,0,0,0,0,0,90,104,0,16,0,0,0,0,0,0,0,0,64,73,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,61,68,0,0,0,0,0,0,0,0,0,0,0,102,0,53,0,0,0,0,0,0,0,0,0,51,0,0,forward,0.75
0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,56,76,0,4,0,0,0,0,0,0,0,0,93,104,0,17,0,0,0,0,0,0,0,0,69,71,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,58,68,0,0,0,0,0,0,0,0,0,0,0,101,0,53,0,0,0,0,0,0,0,0,0,51,0,0,forward,0.75
0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,56,76,0,4,0,0,0,0,0,0,0,0,93,107,0,13,0,0,0,0,0,0,0,0,69,72,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,66,70,0,0,0,0,0,0,0,0,0,0,0,103,0,43,0,0,0,0,0,0,0,0,0,40,0,0,forward,0.75
0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,54,68,0,3,0,0,0,0,0,0,0,0,91,103,0,10,0,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,0,0,0,34,39,10,0,0,0,0,0,0,0,0,0,74,80,0,0,0,0,0,0,0,0,0,0,0,98,0,24,0,0,0,0,0,0,0,0,0,12,0,0,forward,0.75
0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,53,67,0,0,0,0,0,0,0,0,0,0,90,103,0,10,0,0,0,0,0,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,34,39,9,0,0,0,0,0,0,0,0,0,74,79,0,0,0,0,0,0,0,0,0,0,0,97,0,24,0,0,0,0,0,0,0,0,0,12,0,0,forward,0.75
