left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction
0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,0,0,0,24,0,0,0,0,0,12,0,0,0,23,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,45,39,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,7,0,0,0,none
0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,93,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,56,22,0,0,0,0,0,29,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,24,0,0,0,0,0,0,13,0,0,0,0,95,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,56,22,0,0,0,0,0,29,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,41,0,11,0,0,0,0,11,0,0,0,0,61,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,34,44,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,none
0,0,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,42,4,11,0,0,0,0,15,0,0,0,0,61,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,none
0,0,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,46,5,11,0,0,0,0,15,0,0,0,0,63,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,35,43,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,none
0,0,0,0,0,0,17,31,0,0,0,0,58,22,0,0,0,0,0,22,0,0,0,0,39,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,none
0,0,0,0,0,0,14,29,0,0,0,0,61,23,0,0,0,0,0,24,0,0,0,0,42,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,none
0,0,0,0,0,0,5,25,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,21,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,none
0,0,0,0,0,0,0,23,39,0,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,85,6,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0,0,0,0,55,19,0,0,0,0,0,0,0,0,0,0,54,26,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,22,35,0,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,84,5,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0,0,0,0,55,19,0,0,0,0,0,0,0,0,0,0,52,26,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,20,37,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,84,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,0,0,0,0,55,20,0,0,0,0,0,0,0,0,0,0,51,26,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0,27,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,74,21,0,0,0,0,0,0,0,0,0,0,60,17,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,73,0,0,0,0,0,4,0,0,0,0,28,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,78,20,0,0,0,0,0,0,0,0,0,0,60,17,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,69,0,0,0,0,0,3,0,0,0,0,18,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,77,21,0,0,0,0,0,0,0,0,0,0,56,16,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,28,0,0,0,0,5,0,0,0,0,67,33,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,8,0,0,0,none
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,28,0,0,0,0,5,0,0,0,0,65,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,8,0,0,0,none
0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,29,0,0,0,0,6,0,0,0,0,67,34,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,8,0,0,0,none
0,0,0,0,0,0,0,19,16,0,0,0,0,0,41,0,0,0,0,0,4,0,0,0,0,16,86,0,0,0,0,0,16,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0,39,0,0,0,0,0,20,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,19,15,0,0,0,0,0,41,0,0,0,0,0,5,0,0,0,0,17,86,0,0,0,0,0,16,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,0,40,0,0,0,0,0,17,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,19,15,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,16,87,0,0,0,0,0,16,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0,39,0,0,0,0,0,20,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,19,16,0,0,0,0,0,40,0,0,0,0,0,4,0,0,0,0,17,87,0,0,0,0,0,15,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,0,38,0,0,0,0,0,19,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,78,0,0,0,0,0,25,17,0,0,0,22,83,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,40,46,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,76,0,0,0,0,0,25,18,0,0,0,24,84,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,6,43,0,0,0,0,0,0,0,0,0,0,45,47,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,78,0,0,0,0,0,25,17,0,0,0,25,83,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,45,47,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,53,0,0,0,0,0,25,11,0,0,0,27,78,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,38,71,0,0,0,0,0,22,0,0,0,0,0,17,0,0,0,0,54,41,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,54,0,0,0,0,0,25,10,0,0,0,28,79,20,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,39,71,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,53,39,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,72,0,0,0,0,0,18,0,0,0,0,54,99,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38,70,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,53,41,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,75,0,0,0,0,0,21,11,0,0,0,21,81,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,26,67,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,49,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,73,0,0,0,0,0,21,10,0,0,0,21,82,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,27,67,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,30,48,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,74,0,0,0,0,0,21,11,0,0,0,17,81,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,26,63,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,30,48,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,18,44,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,65,47,0,0,0,0,16,0,0,0,0,0,23,18,0,0,0,0,68,15,0,0,0,0,0,4,0,0,0,0,57,11,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0,14,40,35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,16,0,0,0,0,0,23,18,0,0,0,0,68,15,0,0,0,0,0,4,0,0,0,0,58,14,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,0,0,0,0,11,30,0,0,0,0,0,28,0,0,0,46,49,49,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,67,47,0,0,0,0,16,0,0,0,0,0,23,17,0,0,0,0,70,16,0,0,0,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,0,0,0,0,11,30,0,0,0,0,0,28,0,0,0,47,50,49,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,66,47,0,0,0,0,16,0,0,0,0,0,20,17,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,59,16,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,0,0,0,0,12,28,0,0,0,0,0,28,0,0,0,48,49,49,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,66,46,0,0,0,0,16,0,0,0,0,0,22,14,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,59,15,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,6,49,0,0,0,0,0,15,0,0,0,17,54,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,46,0,0,0,0,0,16,0,0,0,0,19,30,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,7,49,0,0,0,0,0,15,0,0,0,17,54,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,47,0,0,0,0,0,15,0,0,0,0,17,30,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,5,49,0,0,0,0,0,15,0,0,0,16,53,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,46,0,0,0,0,0,16,0,0,0,0,19,30,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,none
0,0,0,0,0,0,0,72,8,0,0,0,0,0,0,0,0,0,0,39,36,0,0,0,0,0,27,0,0,0,0,0,26,0,0,0,0,0,31,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,62,50,0,0,0,0,0,9,0,0,0,0,22,36,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,forward
0,0,0,0,0,0,0,74,7,0,0,0,0,0,0,0,0,0,0,43,36,0,0,0,0,0,28,0,0,0,0,0,26,0,0,0,0,0,31,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,61,50,0,0,0,0,0,9,0,0,0,0,21,35,0,0,0,0,0,31,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,forward
0,0,0,0,0,0,0,73,7,0,0,0,0,0,0,0,0,0,0,43,36,0,0,0,0,0,27,0,0,0,0,0,26,0,0,0,0,0,32,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,61,49,0,0,0,0,0,9,0,0,0,0,22,36,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,forward
